Statistical Period,Global Irradiation (kWh/㎡),Average Temperature(°C),Theoretical Yield (kWh),PV Yield (kWh), Inverter Yield (kWh),Export (kWh),Consumed (kWh),Loss Due to Export Limitation (kWh),Loss Due to Export Limitation(PKR),Revenue (PKR),Device Name
2022-04-03 21:00:00,0.0,30.167,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-03 22:00:00,0.0,29.308,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-03 23:00:00,0.0,28.55,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-04 00:00:00,0.0,27.975,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-04 01:00:00,0.0,26.875,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-04 02:00:00,0.0,26.542,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-04-04 03:00:00,0.0,26.125,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-04 04:00:00,0.0,25.558,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-04-04 05:00:00,0.002,24.725,0.701,0.7,0.7,0.52,0.17999999999999994,0,0,6.032,PC Lahore
2022-04-04 06:00:00,0.062,24.85,21.733,14.89,14.89,12.94,1.950000000000001,0,0,150.104,PC Lahore
2022-04-04 07:00:00,0.201,27.358,70.457,54.05,54.05,52.48,1.5700000000000003,0,0,608.768,PC Lahore
2022-04-04 08:00:00,0.386,29.692,135.305,111.2,111.2,109.22,1.980000000000004,0,0,1266.952,PC Lahore
2022-04-04 09:00:00,0.57,31.4,199.802,174.27,174.27,173.82,0.45000000000001705,0,0,2016.312,PC Lahore
2022-04-04 10:00:00,0.691,33.092,242.216,213.67,213.67,212.73,0.9399999999999977,0,0,2467.668,PC Lahore
2022-04-04 11:00:00,0.769,34.708,269.558,237.87,237.87,238.9,0.0,0,0,2771.24,PC Lahore
2022-04-04 12:00:00,0.778,36.217,272.712,238.92,238.92,241.07,0.0,0,0,2796.412,PC Lahore
2022-04-04 13:00:00,0.742,36.783,260.093,225.24,225.24,226.6,0.0,0,0,2628.56,PC Lahore
2022-04-04 14:00:00,0.633,37.008,221.885,186.2,186.2,187.36,0.0,0,0,2173.376,PC Lahore
2022-04-04 15:00:00,0.481,37.117,168.605,132.6,132.6,131.79,0.8100000000000023,0,0,1528.764,PC Lahore
2022-04-04 16:00:00,0.29,36.6,101.654,68.44,68.44,67.44,1.0,0,0,782.304,PC Lahore
2022-04-04 17:00:00,0.089,35.3,31.197,17.55,17.55,14.91,2.6400000000000006,0,0,172.956,PC Lahore
2022-04-04 18:00:00,0.003,33.525,1.052,0.65,0.65,0.68,0.0,0,0,7.888,PC Lahore
2022-04-04 19:00:00,0.0,32.192,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-04 20:00:00,0.0,31.067,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-04 21:00:00,0.0,30.55,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-04 22:00:00,0.0,29.55,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-04 23:00:00,0.0,28.408,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-05 00:00:00,0.0,27.733,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-05 01:00:00,0.0,27.158,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-04-05 02:00:00,0.0,26.675,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-05 03:00:00,0.0,26.133,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-05 04:00:00,0.0,26.017,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-05 05:00:00,0.003,25.1,1.052,0.86,0.86,0.89,0.0,0,0,10.324,PC Lahore
2022-04-05 06:00:00,0.065,25.433,22.784,15.98,15.98,12.16,3.8200000000000003,0,0,141.056,PC Lahore
2022-04-05 07:00:00,0.195,30.775,68.353,52.4,52.4,48.09,4.309999999999995,0,0,557.844,PC Lahore
2022-04-05 08:00:00,0.375,35.492,131.449,106.9,106.9,106.05,0.8500000000000085,0,0,1230.18,PC Lahore
2022-04-05 09:00:00,0.521,35.433,182.626,154.76,154.76,155.05,0.0,0,0,1798.58,PC Lahore
2022-04-05 10:00:00,0.681,36.792,238.711,206.57,206.57,206.67,0.0,0,0,2397.372,PC Lahore
2022-04-05 11:00:00,0.747,37.417,261.846,226.64,226.64,227.03,0.0,0,0,2633.548,PC Lahore
2022-04-05 12:00:00,0.737,37.25,258.341,220.84,220.84,222.25,0.0,0,0,2578.1,PC Lahore
2022-04-05 13:00:00,0.746,37.358,261.495,222.7,222.7,223.93,0.0,0,0,2597.588,PC Lahore
2022-04-05 14:00:00,0.623,38.092,218.38,179.02,179.02,179.09,0.0,0,0,2077.444,PC Lahore
2022-04-05 15:00:00,0.434,37.725,152.13,117.04,117.04,117.81,0.0,0,0,1366.596,PC Lahore
2022-04-05 16:00:00,0.242,36.867,84.828,56.82,56.82,55.33,1.490000000000002,0,0,641.828,PC Lahore
2022-04-05 17:00:00,0.068,35.658,23.836,14.24,14.24,12.83,1.4100000000000001,0,0,148.828,PC Lahore
2022-04-05 18:00:00,0.002,34.0,0.701,0.33,0.33,0.33,0.0,0,0,3.828,PC Lahore
2022-04-05 19:00:00,0.0,32.783,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-05 20:00:00,0.0,31.983,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-05 21:00:00,0.0,31.225,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-05 22:00:00,0.0,30.808,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-05 23:00:00,0.0,30.65,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-06 00:00:00,0.0,29.367,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-06 01:00:00,0.0,28.65,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-06 02:00:00,0.0,26.542,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-06 03:00:00,0.0,25.692,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-06 04:00:00,0.0,26.225,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-06 05:00:00,0.003,26.192,1.052,0.82,0.82,0.86,0.0,0,0,9.976,PC Lahore
2022-04-06 06:00:00,0.06,26.083,21.032,14.75,14.75,10.51,4.24,0,0,121.916,PC Lahore
2022-04-06 07:00:00,0.189,29.342,66.25,49.86,49.86,47.74,2.1199999999999974,0,0,553.784,PC Lahore
2022-04-06 08:00:00,0.332,34.9,116.376,96.23,96.23,94.67,1.5600000000000023,0,0,1098.172,PC Lahore
2022-04-06 09:00:00,0.537,34.983,188.235,157.13,157.13,157.5,0.0,0,0,1827.0,PC Lahore
2022-04-06 10:00:00,0.656,35.208,229.948,196.5,196.5,196.37,0.12999999999999545,0,0,2277.892,PC Lahore
2022-04-06 11:00:00,0.736,36.167,257.99,220.48,220.48,220.02,0.45999999999997954,0,0,2552.232,PC Lahore
2022-04-06 12:00:00,0.733,37.467,256.938,217.34,217.34,215.66,1.6800000000000068,0,0,2501.656,PC Lahore
2022-04-06 13:00:00,0.714,37.992,250.278,208.69,208.69,206.49,2.1999999999999886,0,0,2395.284,PC Lahore
2022-04-06 14:00:00,0.618,38.283,216.628,174.9,174.9,166.54,8.360000000000014,0,0,1931.864,PC Lahore
2022-04-06 15:00:00,0.453,38.208,158.79,119.63,119.63,117.26,2.3699999999999903,0,0,1360.216,PC Lahore
2022-04-06 16:00:00,0.243,37.542,85.179,55.92,55.92,52.65,3.270000000000003,0,0,610.74,PC Lahore
2022-04-06 17:00:00,0.068,36.175,23.836,14.45,14.45,12.78,1.67,0,0,148.248,PC Lahore
2022-04-06 18:00:00,0.002,34.483,0.701,0.38,0.38,0.45,0.0,0,0,5.22,PC Lahore
2022-04-06 19:00:00,0.0,33.175,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-06 20:00:00,0.0,32.158,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-06 21:00:00,0.0,31.3,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-04-06 22:00:00,0.0,30.0,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-06 23:00:00,0.0,28.883,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-07 00:00:00,0.0,29.242,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-07 01:00:00,0.0,28.508,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-07 02:00:00,0.0,28.433,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-07 03:00:00,0.0,26.933,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-07 04:00:00,0.0,25.725,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-07 05:00:00,0.004,25.208,1.402,0.93,0.93,0.98,0.0,0,0,11.368,PC Lahore
2022-04-07 06:00:00,0.064,26.725,22.434,15.2,15.2,12.23,2.969999999999999,0,0,141.868,PC Lahore
2022-04-07 07:00:00,0.202,30.567,70.807,51.28,51.28,47.72,3.5600000000000023,0,0,553.552,PC Lahore
2022-04-07 08:00:00,0.371,37.225,130.047,100.28,100.28,97.15,3.1299999999999955,0,0,1126.94,PC Lahore
2022-04-07 09:00:00,0.531,37.05,186.131,151.87,151.87,150.16,1.710000000000008,0,0,1741.856,PC Lahore
2022-04-07 10:00:00,0.665,37.45,233.102,195.55,195.55,193.34,2.210000000000008,0,0,2242.744,PC Lahore
2022-04-07 11:00:00,0.712,37.533,249.577,209.1,209.1,205.91,3.1899999999999977,0,0,2388.556,PC Lahore
2022-04-07 12:00:00,0.715,37.733,250.629,208.61,208.61,208.47,0.14000000000001478,0,0,2418.252,PC Lahore
2022-04-07 13:00:00,0.702,38.258,246.072,202.72,202.72,200.11,2.609999999999985,0,0,2321.276,PC Lahore
2022-04-07 14:00:00,0.617,38.658,216.277,172.63,172.63,169.02,3.609999999999985,0,0,1960.632,PC Lahore
2022-04-07 15:00:00,0.468,39.117,164.048,121.58,121.58,118.4,3.1799999999999926,0,0,1373.44,PC Lahore
2022-04-07 16:00:00,0.283,38.633,99.2,62.91,62.91,59.49,3.4199999999999946,0,0,690.084,PC Lahore
2022-04-07 17:00:00,0.082,37.233,28.743,15.35,15.35,12.97,2.379999999999999,0,0,150.452,PC Lahore
2022-04-07 18:00:00,0.002,35.267,0.701,0.39,0.39,0.39,0.0,0,0,4.524,PC Lahore
2022-04-07 19:00:00,0.0,33.808,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-07 20:00:00,0.0,32.517,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-07 21:00:00,0.0,31.867,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-07 22:00:00,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-07 23:00:00,0.0,30.817,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-08 00:00:00,0.0,30.017,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-08 01:00:00,0.0,28.083,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-08 02:00:00,0.0,26.392,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-08 03:00:00,0.0,26.375,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-08 04:00:00,0.0,26.317,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-08 05:00:00,0.006,26.892,2.103,1.23,1.23,1.27,0.0,0,0,14.732,PC Lahore
2022-04-08 06:00:00,0.07,27.833,24.537,15.95,15.95,8.77,7.18,0,0,101.732,PC Lahore
2022-04-08 07:00:00,0.208,31.95,72.91,52.32,52.32,50.3,2.020000000000003,0,0,583.48,PC Lahore
2022-04-08 08:00:00,0.368,34.283,128.995,87.15,87.15,98.07,0.0,0,0,1137.612,PC Lahore
2022-04-08 09:00:00,0.539,35.883,188.936,165.11,165.11,151.21,13.900000000000006,0,0,1754.036,PC Lahore
2022-04-08 10:00:00,0.659,37.483,230.999,191.38,191.38,189.47,1.9099999999999966,0,0,2197.852,PC Lahore
2022-04-08 11:00:00,0.719,38.167,252.031,208.63,208.63,209.18,0.0,0,0,2426.488,PC Lahore
2022-04-08 12:00:00,0.703,38.9,246.423,201.11,201.11,201.57,0.0,0,0,2338.212,PC Lahore
2022-04-08 13:00:00,0.683,39.067,239.412,193.85,193.85,193.89,0.0,0,0,2249.124,PC Lahore
2022-04-08 14:00:00,0.602,40.225,211.019,165.55,165.55,165.2,0.35000000000002274,0,0,1916.32,PC Lahore
2022-04-08 15:00:00,0.44,40.125,154.233,112.79,112.79,111.55,1.240000000000009,0,0,1293.98,PC Lahore
2022-04-08 16:00:00,0.25,39.592,87.633,55.87,55.87,54.18,1.6899999999999977,0,0,628.488,PC Lahore
2022-04-08 17:00:00,0.074,37.85,25.939,14.52,14.52,11.8,2.719999999999999,0,0,136.88,PC Lahore
2022-04-08 18:00:00,0.002,36.133,0.701,0.39,0.39,0.42,0.0,0,0,4.872,PC Lahore
2022-04-08 19:00:00,0.0,35.008,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-08 20:00:00,0.0,33.9,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-08 21:00:00,0.0,32.475,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-04-08 22:00:00,0.0,31.492,0.0,0.0,0.0,0.1,0.0,0,0,1.16,PC Lahore
2022-04-08 23:00:00,0.0,30.217,0.0,0.0,0.0,0.11,0.0,0,0,1.276,PC Lahore
2022-04-09 00:00:00,0.0,28.65,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-04-09 01:00:00,0.0,28.45,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-09 02:00:00,0.0,27.375,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-09 03:00:00,0.0,27.308,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-09 04:00:00,0.0,26.433,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-09 05:00:00,0.006,25.733,2.103,1.25,1.25,1.27,0.0,0,0,14.732,PC Lahore
2022-04-09 06:00:00,0.073,26.533,25.589,17.32,17.32,14.37,2.950000000000001,0,0,166.692,PC Lahore
2022-04-09 07:00:00,0.2,29.258,70.106,50.67,50.67,46.99,3.6799999999999997,0,0,545.084,PC Lahore
2022-04-09 08:00:00,0.325,32.167,113.922,85.51,85.51,87.03,0.0,0,0,1009.548,PC Lahore
2022-04-09 09:00:00,0.472,33.658,165.45,132.44,132.44,129.96,2.4799999999999898,0,0,1507.536,PC Lahore
2022-04-09 10:00:00,0.638,36.375,223.638,182.51,182.51,181.75,0.7599999999999909,0,0,2108.3,PC Lahore
2022-04-09 11:00:00,0.733,38.0,256.938,209.5,209.5,207.32,2.180000000000007,0,0,2404.912,PC Lahore
2022-04-09 12:00:00,0.755,39.892,264.65,213.85,213.85,211.13,2.719999999999999,0,0,2449.108,PC Lahore
2022-04-09 13:00:00,0.613,41.792,214.875,180.07,180.07,179.05,1.0199999999999818,0,0,2076.98,PC Lahore
2022-04-09 14:00:00,0.578,41.167,202.606,154.68,154.68,152.29,2.390000000000015,0,0,1766.564,PC Lahore
2022-04-09 15:00:00,0.43,40.658,150.728,107.43,107.43,105.22,2.210000000000008,0,0,1220.552,PC Lahore
2022-04-09 16:00:00,0.255,39.992,89.385,55.67,55.67,53.51,2.1600000000000037,0,0,620.716,PC Lahore
2022-04-09 17:00:00,0.08,38.625,28.042,15.14,15.14,12.68,2.460000000000001,0,0,147.088,PC Lahore
2022-04-09 18:00:00,0.002,36.883,0.701,0.48,0.48,0.49,0.0,0,0,5.684,PC Lahore
2022-04-09 19:00:00,0.0,35.4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-09 20:00:00,0.0,33.883,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-09 21:00:00,0.0,32.842,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-09 22:00:00,0.0,31.958,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-09 23:00:00,0.0,31.325,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-10 00:00:00,0.0,31.267,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-10 01:00:00,0.0,30.15,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-10 02:00:00,0.0,29.35,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-10 03:00:00,0.0,27.858,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-10 04:00:00,0.0,26.792,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-10 05:00:00,0.005,26.667,1.753,1.22,1.22,1.18,0.040000000000000036,0,0,13.688,PC Lahore
2022-04-10 06:00:00,0.07,27.755,24.537,16.04,16.04,10.53,5.51,0,0,122.148,PC Lahore
2022-04-10 07:00:00,0.214,30.592,75.013,51.86,51.86,50.05,1.8100000000000023,0,0,580.58,PC Lahore
2022-04-10 08:00:00,0.394,33.867,138.109,85.79,85.79,101.71,0.0,0,0,1179.836,PC Lahore
2022-04-10 09:00:00,0.562,35.492,196.998,170.04,170.04,154.19,15.849999999999994,0,0,1788.604,PC Lahore
2022-04-10 10:00:00,0.693,38.158,242.917,195.7,195.7,195.61,0.08999999999997499,0,0,2269.076,PC Lahore
2022-04-10 11:00:00,0.749,38.867,262.547,210.58,210.58,206.98,3.6000000000000227,0,0,2400.968,PC Lahore
2022-04-10 12:00:00,0.759,39.017,266.052,213.15,213.15,212.18,0.9699999999999989,0,0,2461.288,PC Lahore
2022-04-10 13:00:00,0.723,39.758,253.433,199.34,199.34,200.09,0.0,0,0,2321.044,PC Lahore
2022-04-10 14:00:00,0.637,40.775,223.288,170.34,170.34,169.99,0.3499999999999943,0,0,1971.884,PC Lahore
2022-04-10 15:00:00,0.471,40.742,165.1,116.55,116.55,109.63,6.920000000000002,0,0,1271.708,PC Lahore
2022-04-10 16:00:00,0.277,40.483,97.097,58.47,58.47,49.82,8.649999999999999,0,0,577.912,PC Lahore
2022-04-10 17:00:00,0.083,39.008,29.094,14.91,14.91,14.44,0.47000000000000064,0,0,167.504,PC Lahore
2022-04-10 18:00:00,0.002,36.933,0.701,0.45,0.45,0.43,0.020000000000000018,0,0,4.988,PC Lahore
2022-04-10 19:00:00,0.0,35.283,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-10 20:00:00,0.0,34.383,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-10 21:00:00,0.0,33.483,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-10 22:00:00,0.0,32.408,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-10 23:00:00,0.0,31.817,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-11 00:00:00,0.0,31.258,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-11 01:00:00,0.0,30.983,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-11 02:00:00,0.0,30.125,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-11 03:00:00,0.0,29.208,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-11 04:00:00,0.0,28.758,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-11 05:00:00,0.008,27.9,2.804,1.67,1.67,1.68,0.0,0,0,19.488,PC Lahore
2022-04-11 06:00:00,0.074,28.458,25.939,16.81,16.81,8.64,8.169999999999998,0,0,100.224,PC Lahore
2022-04-11 07:00:00,0.201,30.208,70.457,48.02,48.02,42.11,5.910000000000004,0,0,488.476,PC Lahore
2022-04-11 08:00:00,0.314,32.75,110.066,80.8,80.8,80.44,0.35999999999999943,0,0,933.104,PC Lahore
2022-04-11 09:00:00,0.5,35.267,175.265,134.32,134.32,133.41,0.9099999999999966,0,0,1547.556,PC Lahore
2022-04-11 10:00:00,0.646,37.967,226.442,178.63,178.63,178.38,0.25,0,0,2069.208,PC Lahore
2022-04-11 11:00:00,0.695,39.458,243.618,192.68,192.68,190.37,2.3100000000000023,0,0,2208.292,PC Lahore
2022-04-11 12:00:00,0.734,40.183,257.289,203.46,203.46,199.64,3.8200000000000216,0,0,2315.824,PC Lahore
2022-04-11 13:00:00,0.614,41.308,215.225,184.78,184.78,182.62,2.1599999999999966,0,0,2118.392,PC Lahore
2022-04-11 14:00:00,0.609,42.05,213.473,167.82,167.82,166.87,0.9499999999999886,0,0,1935.692,PC Lahore
2022-04-11 15:00:00,0.448,41.733,157.037,114.52,114.52,111.87,2.6499999999999915,0,0,1297.692,PC Lahore
2022-04-11 16:00:00,0.237,41.125,83.076,54.98,54.98,52.82,2.1599999999999966,0,0,612.712,PC Lahore
2022-04-11 17:00:00,0.076,39.125,26.64,17.68,17.68,16.28,1.3999999999999986,0,0,188.848,PC Lahore
2022-04-11 18:00:00,0.002,37.858,0.701,0.41,0.41,0.43,0.0,0,0,4.988,PC Lahore
2022-04-11 19:00:00,0.0,36.225,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-11 20:00:00,0.0,35.033,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-11 21:00:00,0.0,34.683,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-11 22:00:00,0.0,32.917,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-11 23:00:00,0.0,32.175,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-12 00:00:00,0.0,31.817,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-12 01:00:00,0.0,30.858,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-12 02:00:00,0.0,30.167,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-12 03:00:00,0.0,29.725,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-12 04:00:00,0.0,28.933,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-12 05:00:00,0.005,27.167,1.753,1.2,1.2,1.22,0.0,0,0,14.152,PC Lahore
2022-04-12 06:00:00,0.064,27.792,22.434,17.08,17.08,15.46,1.6199999999999974,0,0,179.336,PC Lahore
2022-04-12 07:00:00,0.184,30.708,64.498,49.53,49.53,49.09,0.4399999999999977,0,0,569.444,PC Lahore
2022-04-12 08:00:00,0.291,32.942,102.004,80.06,80.06,78.82,1.240000000000009,0,0,914.312,PC Lahore
2022-04-12 09:00:00,0.328,35.325,114.974,91.82,91.82,89.26,2.559999999999988,0,0,1035.416,PC Lahore
2022-04-12 10:00:00,0.419,35.592,146.872,119.82,119.82,115.97,3.8499999999999943,0,0,1345.252,PC Lahore
2022-04-12 11:00:00,0.562,36.783,196.998,161.6,161.6,159.26,2.3400000000000034,0,0,1847.416,PC Lahore
2022-04-12 12:00:00,0.558,38.367,195.596,160.42,160.42,157.67,2.75,0,0,1828.972,PC Lahore
2022-04-12 13:00:00,0.649,38.633,227.494,184.53,184.53,181.89,2.640000000000015,0,0,2109.924,PC Lahore
2022-04-12 14:00:00,0.605,39.242,212.071,166.83,166.83,162.11,4.719999999999999,0,0,1880.476,PC Lahore
2022-04-12 15:00:00,0.435,39.917,152.481,111.36,111.36,109.67,1.6899999999999977,0,0,1272.172,PC Lahore
2022-04-12 16:00:00,0.241,39.592,84.478,54.02,54.02,51.59,2.4299999999999997,0,0,598.444,PC Lahore
2022-04-12 17:00:00,0.07,37.683,24.537,14.46,14.46,13.8,0.6600000000000001,0,0,160.08,PC Lahore
2022-04-12 18:00:00,0.002,35.517,0.701,0.47,0.47,0.5,0.0,0,0,5.8,PC Lahore
2022-04-12 19:00:00,0.0,34.958,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-12 20:00:00,0.0,34.042,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-12 21:00:00,0.0,32.942,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-12 22:00:00,0.0,31.867,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-12 23:00:00,0.0,30.867,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-13 00:00:00,0.0,30.742,0.0,0.0,0.0,0.03,0.0,0,0,0.0,PC Muzaffarabad
2022-04-13 00:00:00,0.0,30.742,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-13 01:00:00,0.0,29.917,0.0,0.0,0.0,0.02,0.0,0,0,0.0,PC Muzaffarabad
2022-04-13 01:00:00,0.0,29.917,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-13 02:00:00,0.001,28.592,0.351,0.0,0.0,0.02,0.0,0,0,0.0,PC Muzaffarabad
2022-04-13 02:00:00,0.001,28.592,0.351,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-13 03:00:00,0.001,27.808,0.351,0.0,0.0,0.03,0.0,0,0,0.0,PC Muzaffarabad
2022-04-13 03:00:00,0.001,27.808,0.351,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-13 04:00:00,0.001,26.9,0.351,0.0,0.0,0.04,0.0,0,0,0.0,PC Muzaffarabad
2022-04-13 04:00:00,0.001,26.9,0.351,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-04-13 05:00:00,0.009,26.45,3.155,1.64,1.64,1.57,0.06999999999999984,0,0,18.0,PC Muzaffarabad
2022-04-13 05:00:00,0.009,26.45,3.155,1.64,1.64,1.57,0.06999999999999984,0,0,18.212,PC Lahore
2022-04-13 06:00:00,0.079,26.492,27.692,19.58,19.58,14.75,4.829999999999998,0,0,171.0,PC Muzaffarabad
2022-04-13 06:00:00,0.079,26.492,27.692,19.58,19.58,14.75,4.829999999999998,0,0,171.1,PC Lahore
2022-04-13 07:00:00,0.216,28.958,75.714,57.14,57.14,55.65,1.490000000000002,0,0,646.0,PC Muzaffarabad
2022-04-13 07:00:00,0.216,28.958,75.714,57.14,57.14,55.65,1.490000000000002,0,0,645.54,PC Lahore
2022-04-13 08:00:00,0.394,30.833,138.109,81.18,81.18,107.26,0.0,0,0,1244.0,PC Muzaffarabad
2022-04-13 08:00:00,0.394,30.833,138.109,81.18,81.18,107.26,0.0,0,0,1244.216,PC Lahore
2022-04-13 09:00:00,0.552,33.742,193.493,95.48,95.48,157.63,0.0,0,0,1829.0,PC Muzaffarabad
